OHRP,Ohr Pharmaceuticals,NASDAQ
2.65,2.60,2.65,2.60
2.65,2.53,2.65,2.50
1.85,1.90,1.95,1.80
1.90,1.95,1.95,1.85
1.95,1.85,1.95,1.80
1.90,1.85,1.90,1.80
1.85,1.90,1.90,1.85
1.90,1.85,1.90,1.85
1.85,1.80,1.90,1.75
1.85,1.85,1.85,1.77
1.85,1.75,1.85,1.75
1.75,1.75,1.80,1.65
1.65,1.75,1.75,1.65
1.65,1.65,1.75,1.65
1.65,1.55,1.70,1.55
1.55,1.50,1.60,1.50
1.55,1.55,1.60,1.50
1.60,1.50,1.60,1.40
1.55,1.50,1.55,1.45
1.50,1.45,1.55,1.45
1.50,1.55,1.55,1.50
1.60,1.55,1.60,1.55
1.55,1.65,1.65,1.55
1.65,1.60,1.65,1.60
1.60,1.50,1.65,1.50
1.55,1.55,1.55,1.50
1.55,1.55,1.60,1.50
