FSBC,FSB Bancorp,NASDAQ
14.25,14.90,14.90,14.00
14.58,14.90,14.90,14.30
14.90,14.90,14.90,14.90
14.25,14.24,14.54,14.18
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.51,14.29,14.51,14.29
14.49,14.41,14.49,14.14
14.40,14.48,14.48,14.40
14.51,14.30,14.51,14.30
14.82,14.59,14.85,14.59
14.60,14.60,14.60,14.60
14.53,14.50,14.53,14.50
14.55,14.40,14.55,14.30
14.40,14.32,14.40,14.32
14.83,14.20,14.84,14.20
14.26,14.20,14.55,14.20
13.97,14.04,14.12,13.97
14.16,13.99,14.25,13.99
13.99,13.99,13.99,13.99
14.02,14.40,14.58,14.01
14.45,14.40,14.45,14.40
14.31,14.29,14.31,14.28
14.29,14.29,14.29,14.29
14.19,14.20,14.20,14.19
14.30,14.32,14.32,14.30
