SAUC,Diversified Restaurant Holdings,NASDAQ
1.33,1.37,1.38,1.30
1.36,1.44,1.50,1.33
1.49,1.46,1.50,1.46
1.49,1.57,1.69,1.48
1.58,1.64,1.68,1.58
1.63,1.56,1.65,1.52
1.59,1.53,1.59,1.52
1.51,1.58,1.65,1.38
1.63,1.52,1.63,1.51
1.49,1.43,1.50,1.36
1.48,1.48,1.49,1.40
1.47,1.47,1.51,1.47
1.51,1.40,1.51,1.39
1.45,1.41,1.49,1.40
1.40,1.35,1.42,1.34
1.29,1.36,1.45,1.28
1.35,1.32,1.38,1.29
1.32,1.40,1.40,1.32
1.39,1.40,1.43,1.37
1.40,1.39,1.42,1.32
1.40,1.41,1.42,1.38
1.41,1.61,1.66,1.41
1.64,1.59,1.65,1.57
1.56,1.55,1.63,1.54
1.58,1.61,1.64,1.54
1.60,1.62,1.65,1.59
1.62,1.55,1.67,1.45
